         30469671 function calls (30469298 primitive calls) in 78.766 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:359(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:641(_get_toolmanager)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:715(clear)
       24    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2546(_amax_dispatcher)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:370(<dictcomp>)
       24    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2671(_amin_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\linalg\linalg.py:215(_assert_finite)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1260(_iter_break_from_left_to_right)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:299(_setdefaults)
       22    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\numerictypes.py:365(issubdtype)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\text.py:533(set_clip_box)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:543(set_constrained_layout_pads)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\core\hooks.py:103(__call__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:76(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1603(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:31(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3064(get_xbound)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3450(yaxis_inverted)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:913(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:911(p1)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:70(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:259(_update_figure_dpi)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:720(bubble)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2405(cumsum)
        8    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:333(_set_nothing)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\text.py:526(_update_clip_properties)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\ipykernel\iostream.py:323(_schedule_flush)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:1087(trigger_manager_draw)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:1622(<lambda>)
       17    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\shape_base.py:21(_atleast_1d_dispatcher)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\patches.py:469(set_hatch)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1882(_set_artist_props)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:130(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\scale.py:60(limit_range_for_scale)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\utils\ipstruct.py:125(__getattr__)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(cumsum)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2093(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:486(set_tight_layout)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\classes\graph.py:430(__len__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\weakref.py:51(_cb)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(unravel_index)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\traitlets\traitlets.py:545(__get__)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\numeric.py:2163(_isclose_dispatcher)
       18    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1273(depth)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1072(_make_key)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1934(sca)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2258(get_matrix)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:306(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:168(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(shape)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\text.py:1100(set_y)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:427(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:778(from_bounds)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backend_bases.py:3013(update)
        2    0.000    0.000    0.000    0.000 <decorator-gen-320>:1(weakly_connected_components)
        2    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:202(_broadcast_arrays_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:915(get_size_inches)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\projections\__init__.py:48(get_projection_class)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:925(_gen_axes_patch)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\multiarray.py:635(result_type)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:337(p1)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2357(<lambda>)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:376(<genexpr>)
       12    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(eigvals)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:697(set_clip_box)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\path.py:197(vertices)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:276(frozen)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\traitlets\traitlets.py:526(get)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:2059(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:108(bubble)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:2432(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:770(null)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1671(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:412(_half_fill)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\widgets.py:33(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:2185(use_sticky_edges)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1905(clear)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:452(_set_point)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:154(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\classes\graph.py:398(__iter__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\classes\digraph.py:365(pred)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\_methods.py:40(_prod)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2616(__init__)
        1    0.000    0.000    0.000    0.000 {method 'diagonal' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\_dtype.py:36(_kind_name)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\projections\__init__.py:21(get_projection_class)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\_methods.py:32(_amin)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(diagonal)
        1    0.000    0.000    0.000    0.000 {built-in method setFocusPolicy}
        3    0.000    0.000    0.000    0.000 {built-in method height}
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:53(get_geometry)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\ma\core.py:593(filled)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:100(_entry_from_axes)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:2500(_get_axis_list)
        2    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\threading.py:506(is_set)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\core\interactiveshell.py:1276(user_global_ns)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:160(__contains__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\_methods.py:28(_amax)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:1171(mouseover)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\path.py:684(unit_circle)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:144(_normalize)
        3    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\classes\digraph.py:1098(is_multigraph)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1696(transform)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:157(__call__)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axis.py:1462(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\backends\backend_qt5.py:394(resizeEvent)
        3    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\__init__.py:1320(get_backend)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1903(shape)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:352(is_transform_set)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:452(_get_axes)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\weakref.py:73(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\copyreg.py:87(__newobj__)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:2075(inverted)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:504(get_constrained_layout)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:1075(fixitems)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\multiarray.py:990(unravel_index)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:981(get_label)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\_pylab_helpers.py:30(get_fig_manager)
        8    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\networkx\classes\digraph.py:1102(is_directed)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\path.py:211(codes)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:2034(add_axobserver)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:898(set_axes_locator)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:789(get_clip_on)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\cbook\__init__.py:914(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:770(get_visible)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\path.py:230(simplify_threshold)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:101(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3027(set_axis_on)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3917(set_navigate)
        2    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2401(_cumsum_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\transforms.py:1857(get_matrix)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:77(set_height_ratios)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_subplots.py:110(get_subplotspec)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\core\hooks.py:168(pre_run_code_hook)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\linalg\linalg.py:137(_complexType)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\artist.py:797(get_clip_path)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\path.py:251(should_simplify)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\markers.py:264(get_fillstyle)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:68(set_width_ratios)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\gridspec.py:457(get_gridspec)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\axes\_base.py:3933(set_navigate_mode)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\core\interactiveshell.py:3235(compare)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:78(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1899(_shape_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:80(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\AppData\Roaming\Python\Python36\site-packages\matplotlib\figure.py:462(_get_dpi)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1486(_diagonal_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method width}


